,Query,DocID,Text,Score
129,What is the last thing you would want to do?,855,"The symptoms of a coma commonly include:Closed eyes. Depressed brainstem reflexes, such as pupils not responding to light. No responses of limbs except for reflex movements. No response to painful stimuli except for reflex movements. Irregular breathing.",1
130,What is the last thing you would want to do?,477,"Cystitis signs and symptoms may include:A strong, persistent urge to urinate Pain or a burning feeling when urinating Passing frequent, small amounts of urine Blood in the urine (hematuria) Passing cloudy or strong-smelling urine Pelvic discomfort A feeling of pressure in the area below your belly button (abdomen) Low-grade fever",1
131,What is the last thing you would want to do?,605,"Most canker sores are round or oval with a white or yellow center and a red border. They form inside your mouth — on or under your tongue, inside your cheeks or lips, at the base of your gums, or on your soft palate. You might notice a tingling or burning sensation a day or two before the sores actually appear.Are usually small Are oval shaped with a red edge Heal without scarring in one to two weeks",1
132,What is the last thing you would want to do?,901,"The pain associated with costochondritis usually:Occurs on the left side of your breastbone Is sharp, aching or pressure-like Affects more than one rib Can radiate to arms and shoulders Worsens when taking a deep breath, coughing, sneezing or with any chest wall movement",1
133,What is the last thing you would want to do?,553,"If you want to have sex less often than your partner does, neither one of you is necessarily outside the norm for people at your stage in life — although your differences may cause distress.Having no interest in any type of sexual activity, including masturbation Never or only seldom having sexual fantasies or thoughts Being concerned by your lack of sexual activity or fantasies",1
134,What is the last thing you would want to do?,1064,Atypical hyperplasia usually doesn't cause any specific symptoms.Atypical ductal hyperplasia describes abnormal cells within the breast ducts. Atypical lobular hyperplasia describes abnormal cells within the breast lobules.,1
135,What is the last thing you would want to do?,68,"A child who's being abused may feel guilty, ashamed or confused. The child may be afraid to tell anyone about the abuse, especially if the abuser is a parent, other relative or family friend. That's why it's vital to watch for red flags, such as:Withdrawal from friends or usual activities Changes in behavior — such as aggression, anger, hostility or hyperactivity — or changes in school performance Depression, anxiety or unusual fears, or a sudden loss of self-confidence Sleep problems and nightmares  An apparent lack of supervision Frequent absences from school Rebellious or defiant behavior Self-harm or attempts at suicide",1
136,What is the last thing you would want to do?,590,"Myelofibrosis usually develops slowly. In its very early stages, many people don't experience signs or symptoms.Feeling tired, weak or short of breath, usually because of anemia Pain or fullness below your ribs on the left side, due to an enlarged spleen Easy bruising Easy bleeding Excessive sweating during sleep (night sweats) Fever Bone pain",1
137,What is the last thing you would want to do?,422,"A keloid scar may form within months to years of the inciting injury. Signs and symptoms might include:Thick, irregular scarring, typically on the earlobes, shoulders, cheeks or middle chest Shiny, hairless, lumpy, raised skin Varied size, depending on the size of the original injury and when the keloid stops growing Varied texture, from soft to firm and rubbery Reddish, brown or purplish, depending on your skin color Itchiness Discomfort",1
138,What is the last thing you would want to do?,560,"An allergic response to peanuts usually occurs within minutes after exposure. Peanut allergy signs and symptoms can include:Skin reactions, such as hives, redness or swelling Itching or tingling in or around the mouth and throat Digestive problems, such as diarrhea, stomach cramps, nausea or vomiting Tightening of the throat Shortness of breath or wheezing Runny nose",1
139,What is the last thing you would want to do?,943,"Symptoms of PCOS often start around the time of the first menstrual period. Sometimes symptoms develop later after you have had periods for a while.Irregular periods. Having few menstrual periods or having periods that aren't regular are common signs of PCOS. So is having periods that last for many days or longer than is typical for a period. For example, you might have fewer than nine periods a year. And those periods may occur more than 35 days apart. You may have trouble getting pregnant. Too much androgen. High levels of the hormone androgen may result in excess facial and body hair. This is called hirsutism. Sometimes, severe acne and male-pattern baldness can happen, too. Polycystic ovaries. Your ovaries might be bigger. Many follicles containing immature eggs may develop around the edge of the ovary. The ovaries might not work the way they should.",1
140,What is the last thing you would want to do?,610,"People with delayed sleep phase fall asleep and wake later than they want and later than usual sleep and wake times. Sleep and wake times are delayed at least two hours and may be delayed up to 3 to 6 hours. People with delayed sleep phase may regularly go to sleep at 3 a.m. and wake at 10 a.m., for example.Not being able to fall asleep at a typical bedtime, known as insomnia. Trouble waking up in the morning in time to go to work or school. Extreme daytime drowsiness. Trouble staying alert during the day.",1
141,What is the last thing you would want to do?,766,"Early in chronic kidney disease, you might have no signs or symptoms. As chronic kidney disease progresses to end-stage renal disease, signs and symptoms might include:Nausea Vomiting Loss of appetite Fatigue and weakness Changes in how much you urinate Chest pain, if fluid builds up around the lining of the heart Shortness of breath, if fluid builds up in the lungs Swelling of feet and ankles High blood pressure (hypertension) that's difficult to control Headaches Difficulty sleeping Decreased mental sharpness Muscle twitches and cramps Persistent itching Metallic taste",1
142,What is the last thing you would want to do?,275,"It can be difficult to tell bedbug bites from other types of insect bites. However, they are typically itchy, and they may appear clustered or lined up in rough rows.Inflamed spots, often with a darker spot in the middle Itchy Arranged in a rough line or in a cluster Located on the face, neck, arms and hands",1
143,What is the last thing you would want to do?,154,"Signs and symptoms of glomerulonephritis may vary depending on whether you have the acute or chronic form and the cause. You may notice no symptoms of chronic disease. Your first indication that something is wrong might come from the results of a routine urine test (urinalysis).Pink or cola-colored urine from red blood cells in your urine (hematuria) Foamy or bubbly urine due to excess protein in the urine (proteinuria) High blood pressure (hypertension) Fluid retention (edema) with swelling evident in your face, hands, feet and abdomen Urinating less than usual Nausea and vomiting Muscle cramps Fatigue",1
144,What is the last thing you would want to do?,237,The following can cause pain with a broken rib or make pain worse:A deep breath. Pressure on the injured area. A bend or a twist of the body.,1
145,What is the last thing you would want to do?,988,"Chondrosarcoma tends to grow slowly, so it might not cause signs and symptoms at first. When they occur, signs and symptoms of chondrosarcoma may include:Increasing pain A growing lump or area of swelling Weakness or bowel and bladder control problems, if the cancer presses on the spinal cord",1
146,What is the last thing you would want to do?,306,"Symptoms of trigger finger may progress from mild to severe and include:Finger stiffness, particularly in the morning. A popping or clicking sensation as the finger moves. Tenderness or a bump in the palm at the base of the affected finger. Finger catching or locking in a bent position, which suddenly pops straight. Finger locked in a bent position.",1
147,What is the last thing you would want to do?,968,"Signs and symptoms of oral lichen planus affect the mucous membranes of the mouth.Lacy, white, raised patches of tissues Red, swollen, tender patches of tissues Open sores",1
148,What is the last thing you would want to do?,423,"Symptoms of pseudomembranous colitis may include:Watery diarrhea. Stomach cramps, pain or tenderness. Fever. Pus or mucus in the stool. Nausea. Dehydration.",1
149,What is the last thing you would want to do?,268,"Hurthle cell cancer doesn't always cause symptoms, and it's sometimes detected during a physical examination or an imaging test done for some other reason.A lump in the neck, just below the Adam's apple Pain in the neck or throat Hoarseness or other changes in your voice Shortness of breath Swallowing difficulty",1
150,When are signs and symptoms of ocular rosacea?,10,"The pain of sacroiliitis most often occurs in the buttocks and lower back. It also can affect the legs, groin and even the feet. The pain can improve with movement. The following can make sacroiliitis pain worse:Sleeping or sitting for a long time. Standing a long time. Having more weight on one leg than the other. Stair climbing. Running. Taking large steps when moving forward.",1
151,When are signs and symptoms of ocular rosacea?,736,"The muscle contractions involved in cervical dystonia can cause your head to twist in a variety of directions, including:Chin toward shoulder Ear toward shoulder Chin straight up Chin straight down",1
152,When are signs and symptoms of ocular rosacea?,642,"Signs and symptoms of systemic mastocytosis depend on the part of the body affected by excessive mast cells. Too many mast cells can build up in the skin, liver, spleen, bone marrow or intestines. Less commonly, other organs such as the brain, heart or lungs also may be affected.Flushing, itching or hives Abdominal pain, diarrhea, nausea or vomiting Anemia or bleeding disorders Bone and muscle pain Enlarged liver, spleen or lymph nodes Depression, mood changes or problems concentrating",1
153,When are signs and symptoms of ocular rosacea?,480,"The characteristic signs and symptoms of progressive supranuclear palsy include:A loss of balance while walking. A tendency to fall backward can occur very early in the disease. An inability to aim your eyes properly. You may not be able to look downward, or experience blurring and double vision. This difficulty with focusing the eyes can make some people spill food or appear disinterested in conversation because of poor eye contact.",1
154,When are signs and symptoms of ocular rosacea?,508,Many people with unicentric Castleman disease don't notice any signs or symptoms. The enlarged lymph node may be found during a physical exam or an imaging test for some unrelated problem.Fever. Unintended weight loss. Fatigue. Night sweats. Enlarged liver or spleen.,1
155,When are signs and symptoms of ocular rosacea?,389,"Signs and symptoms will vary, depending on the severity of the injury, and may include:Pain or tenderness Redness or bruising Limited motion Muscle spasms Swelling Muscle weakness",1
156,When are signs and symptoms of ocular rosacea?,693,Symptoms of mumps show up about 2 to 3 weeks after exposure to the virus. Some people may have no symptoms or very mild symptoms.Fever. Headache. Muscle aches or pain. Not wanting to eat. Tiredness.,1
157,When are signs and symptoms of ocular rosacea?,401,"Your medical team will likely be the first to recognize ambiguous genitalia soon after your baby is born. Occasionally, ambiguous genitalia may be suspected before birth (prenatally). Characteristics can vary in severity, depending on when during genital development the problem occurred and the cause of the disorder.An enlarged clitoris, which may resemble a penis Closed labia, or labia that include folds and resemble a scrotum Lumps that feel like testes in the fused labia",1
158,When are signs and symptoms of ocular rosacea?,971,"Schizophrenia involves a range of problems with thinking (cognition), behavior and emotions. Signs and symptoms may vary, but usually involve delusions, hallucinations or disorganized speech, and reflect an impaired ability to function. Symptoms may include:Delusions. These are false beliefs that are not based in reality. For example, you think that you're being harmed or harassed; certain gestures or comments are directed at you; you have exceptional ability or fame; another person is in love with you; or a major catastrophe is about to occur. Delusions occur in most people with schizophrenia. Hallucinations. These usually involve seeing or hearing things that don't exist. Yet for the person with schizophrenia, they have the full force and impact of a normal experience. Hallucinations can be in any of the senses, but hearing voices is the most common hallucination. Disorganized thinking (speech). Disorganized thinking is inferred from disorganized speech. Effective communication can be impaired, and answers to questions may be partially or completely unrelated. Rarely, speech may include putting together meaningless words that can't be understood, sometimes known as word salad. Extremely disorganized or abnormal motor behavior. This may show in a number of ways, from childlike silliness to unpredictable agitation. Behavior isn't focused on a goal, so it's hard to do tasks. Behavior can include resistance to instructions, inappropriate or bizarre posture, a complete lack of response, or useless and excessive movement. Negative symptoms. This refers to reduced or lack of ability to function normally. For example, the person may neglect personal hygiene or appear to lack emotion (doesn't make eye contact, doesn't change facial expressions or speaks in a monotone). Also, the person may lose interest in everyday activities, socially withdraw or lack the ability to experience pleasure.",1
159,When are signs and symptoms of ocular rosacea?,449,"Breast cysts may be found in one or both breasts. Signs and symptoms of a breast cyst include:A smooth, easily movable round or oval lump that may have smooth edges — which typically, though not always, indicates it's benign Nipple discharge that may be clear, yellow, straw colored or dark brown Breast pain or tenderness in the area of the breast lump An increase in breast lump size and breast tenderness just before your period A decrease in breast lump size and resolution of other symptoms after your period",1
160,When are signs and symptoms of ocular rosacea?,114,There are several types of thalassemia. The signs and symptoms you have depend on the type and severity of your condition.Fatigue Weakness Pale or yellowish skin Facial bone deformities Slow growth Abdominal swelling Dark urine,1
161,When are signs and symptoms of ocular rosacea?,647,One of the major signs of encephalitis in infants is bulging of the soft spots (fontanels) of the baby's skull. Pictured here is the anterior fontanel. Other fontanels are found on the sides and back of an infant's head.Headache. Fever. Aches in muscles or joints. Fatigue or weakness.,1
162,When are signs and symptoms of ocular rosacea?,39,Presbyopia develops gradually. You may first notice these signs and symptoms after age 40:A tendency to hold reading material farther away to make the letters clearer Blurred vision at normal reading distance Eyestrain or headaches after reading or doing close-up work,1
163,When are signs and symptoms of ocular rosacea?,324,"In some people, an enlarged heart (cardiomegaly) causes no signs or symptoms. Others may have these signs and symptoms of cardiomegaly:Shortness of breath, especially while lying flat Waking up short of breath Irregular heart rhythm (arrhythmia) Swelling (edema) in the belly or in the legs",1
164,When are signs and symptoms of ocular rosacea?,171,"Typical agoraphobia symptoms include fear of:Leaving home alone. Crowds or waiting in line. Enclosed spaces, such as movie theaters, elevators or small stores. Open spaces, such as parking lots, bridges or malls. Using public transportation, such as a bus, plane or train.",1
165,When are signs and symptoms of ocular rosacea?,622,The signs and symptoms of entropion result from the friction of your eyelashes and outer eyelid against the surface of your eye. You may experience:The feeling that something is in your eye Eye redness Eye irritation or pain Sensitivity to light and wind Watery eyes (excessive tearing) Mucous discharge and eyelid crusting,1
166,When are signs and symptoms of ocular rosacea?,226,"Common signs and symptoms of head lice may include:Itching. The most common symptom of head lice is itching on the scalp, neck and ears. This is an allergic reaction to louse bites. When a person has head lice for the first time, itching may not occur for 4 to 6 weeks. Lice on scalp. You may be able to see the lice, but they're often hard to spot because they're small, avoid light and move quickly. Lice eggs (nits) on hair shafts. Nits stick to hair shafts and may be hard to see because they're very tiny. They're easiest to spot around the ears and the hairline of the neck. Empty nits may be easier to spot because they're lighter in color and further from the scalp. However, the presence of nits doesn't mean there are live lice. Sores on the scalp, neck and shoulders. Scratching can lead to small, red bumps that may sometimes get infected with bacteria.",1
167,When are signs and symptoms of ocular rosacea?,292,"Signs and symptoms of a ruptured spleen include:Pain in the upper left stomach. Tenderness when you touch the upper left stomach. Left shoulder pain. Confusion, lightheadedness or dizziness.",1
168,When are signs and symptoms of ocular rosacea?,288,"Pain is the first symptom of patellar tendinitis, usually between your kneecap and where the tendon attaches to your shinbone (tibia).Continues or worsens Interferes with your ability to perform routine daily activities Is associated with swelling or redness about the joint",1
169,When are signs and symptoms of ocular rosacea?,601,"Most miscarriages happen during the first trimester of pregnancy, which is about the first 13 weeks.Bleeding from the vagina with or without pain, including light bleeding called spotting. Pain or cramping in the pelvic area or lower back. Fluid or tissue passing from the vagina. Fast heartbeat.",1
170,When are signs and symptoms of ocular rosacea?,811,"Shellfish allergy symptoms generally start within minutes to an hour after eating or having contact with shellfish. They may include:Hives Itchy, irritated skin Nasal stuffiness (congestion) Swelling of the lips, face, tongue and throat, or other parts of the body Wheezing or trouble breathing Coughing and choking or a tight feeling in the throat Belly (abdominal) pain, diarrhea, nausea or vomiting Dizziness, lightheadedness or fainting",1
171,When are signs and symptoms of ocular rosacea?,342,"Actinic keratoses vary in appearance. Symptoms include:Rough, dry or scaly patch of skin, usually less than 1 inch (2.5 centimeters) in diameter Flat to slightly raised patch or bump on the top layer of skin In some cases, a hard, wartlike surface Color variations, including pink, red or brown Itching, burning, bleeding or crusting New patches or bumps on sun-exposed areas of the head, neck, hands and forearms",1
172,When are signs and symptoms of ocular rosacea?,473,Symptoms of fibromuscular dysplasia depend on which artery or arteries are affected. Some people don't have any symptoms.High blood pressure. Problems with how the kidneys work.,1
173,When are signs and symptoms of ocular rosacea?,48,"Schizoaffective disorder symptoms may vary from person to person. People with the condition experience psychotic symptoms, such as hallucinations or delusions, as well as symptoms of a mood disorder — either bipolar type (episodes of mania and sometimes depression) or depressive type (episodes of depression).Delusions — having false, fixed beliefs, despite evidence to the contrary Hallucinations, such as hearing voices or seeing things that aren't there Impaired communication and speech, such as being incoherent Bizarre or unusual behavior Symptoms of depression, such as feeling empty, sad or worthless Periods of manic mood, with an increase in energy and a decreased need for sleep over several days, and behaviors that are out of character Impaired occupational, academic and social functioning Problems with managing personal care, including cleanliness and physical appearance",1
174,When are signs and symptoms of ocular rosacea?,596,"Symptoms of jock itch are:A spreading rash that begins in the crease of the groin and moves down the upper thigh and buttocks. A rash whose center tends to clear as the rash spreads. A rash that may be full or partially ring shaped. A rash bordered with small blisters. Itchiness. Scaly skin. A rash that might be red, brown, purple or gray depending on your skin color.",1
175,When are signs and symptoms of ocular rosacea?,577,"You can have emphysema for many years without noticing any signs or symptoms. The main symptom of emphysema is shortness of breath, which usually begins gradually.You're so short of breath, you can't climb stairs Your lips or fingernails turn blue or gray with exertion You're not mentally alert",1
176,When are signs and symptoms of ocular rosacea?,99,"Signs and symptoms of an ACL injury usually include:A loud pop or a ""popping"" sensation in the knee Severe pain and inability to continue activity Rapid swelling Loss of range of motion A feeling of instability or ""giving way"" with weight bearing",1
177,When are signs and symptoms of ocular rosacea?,785,"An umbilical hernia creates a soft swelling or bulge near the navel. In babies who have an umbilical hernia, the bulge may be visible only when they cry, cough or strain.Appears to be in pain Begins to vomit Has tenderness, swelling or discoloration at the site of the hernia",1
178,When are signs and symptoms of ocular rosacea?,990,"A rotavirus infection usually starts within two days of exposure to the virus. Early symptoms are a fever and vomiting, followed by three to seven days of watery diarrhea. The infection can cause abdominal pain as well.Has diarrhea for more than 24 hours Vomits frequently Has black or tarry stool or stool containing blood or pus Has a temperature of 102 F (38.9 C) or higher Seems tired, irritable or in pain Has signs or symptoms of dehydration, including dry mouth, crying without tears, little or no urination, unusual sleepiness, or unresponsiveness",1
179,When are signs and symptoms of ocular rosacea?,720,"Most people infected with ascariasis have no signs or symptoms. Moderate to heavy infestations cause various signs or symptoms, depending on which part of your body is affected.Persistent cough Shortness of breath Wheezing",1
180,When are signs and symptoms of ocular rosacea?,287,"Most people with goiters have no signs or symptoms other than a swelling at the base of the neck. In many cases, the goiter is small enough that it's only discovered during a routine medical exam or an imaging test for another condition.Fatigue Increased sensitivity to cold Increased sleepiness Dry skin Constipation Muscle weakness Problems with memory or concentration",1
181,When are signs and symptoms of ocular rosacea?,781,"Contact dermatitis often affects skin directly exposed to an offending substance. Here, the rash is likely caused by cosmetics.An itchy rash Leathery patches that are darker than usual (hyperpigmented), typically on brown or Black skin Dry, cracked, scaly skin, typically on white skin Bumps and blisters, sometimes with oozing and crusting Swelling, burning or tenderness",1
182,When are signs and symptoms of ocular rosacea?,525,"The signs and symptoms of ARDS can vary in intensity, depending on its cause and severity, as well as the presence of underlying heart or lung disease. They include:Severe shortness of breath Labored and unusually rapid breathing Low blood pressure Confusion and extreme tiredness",1
183,When are signs and symptoms of ocular rosacea?,873,"A common sign of acromegaly is enlarged hands and feet. For example, you may notice that you aren't able to put on rings that used to fit, and that your shoe size has progressively increased.Enlarged hands and feet Enlarged facial features, including the facial bones, lips, nose and tongue Coarse, oily, thickened skin Excessive sweating and body odor Small outgrowths of skin tissue (skin tags) Fatigue and joint or muscle weakness Pain and limited joint mobility A deepened, husky voice due to enlarged vocal cords and sinuses Severe snoring due to obstruction of the upper airway Vision problems Headaches, which may be persistent or severe Menstrual cycle irregularities in women Erectile dysfunction in men Loss of interest in sex",1
184,When are signs and symptoms of ocular rosacea?,666,"Symptoms depend on the type of dissociative disorder, but may include:A sense of being separated from yourself and your emotions. Thinking that people and things around you are distorted and not real. A blurred sense of your own identity. Severe stress or problems in relationships, work or other important areas of life. Not being able to cope well with emotional or work-related stress. Memory loss, also called amnesia, of certain time periods, events, people and personal information. Mental health problems, such as depression, anxiety, and suicidal thoughts and behaviors.",1
185,When are signs and symptoms of ocular rosacea?,1049,"Gallstones may cause no signs or symptoms. If a gallstone lodges in a duct and causes a blockage, the resulting signs and symptoms may include:Sudden and rapidly intensifying pain in the upper right portion of your abdomen Sudden and rapidly intensifying pain in the center of your abdomen, just below your breastbone Back pain between your shoulder blades Pain in your right shoulder Nausea or vomiting",1
186,When are signs and symptoms of ocular rosacea?,234,"Symptoms associated with diarrhea (loose, watery stools) may include:Belly cramps or pain. Bloating. Nausea. Vomiting. Fever. Blood in the stool. Mucus in the stool. Urgent need to have a bowel movement.",1
187,When are signs and symptoms of ocular rosacea?,559,"Your skin has three layers that house your sweat and oil glands, hair follicles, melanocytes, and blood vessels.1st-degree burn. This minor burn affects only the outer layer of the skin (epidermis). It may cause redness and pain. 2nd-degree burn. This type of burn affects both the epidermis and the second layer of skin (dermis). It may cause swelling and red, white or splotchy skin. Blisters may develop, and pain can be severe. Deep second-degree burns can cause scarring. 3rd-degree burn. This burn reaches to the fat layer beneath the skin. Burned areas may be black, brown or white. The skin may look leathery. Third-degree burns can destroy nerves, causing numbness.",1
188,When are signs and symptoms of ocular rosacea?,15,"Signs and symptoms include:Difficulty swallowing, also called dysphagia Food getting stuck in the esophagus after swallowing, also known as impaction Chest pain that is often centrally located and does not respond to antacids Backflow of undigested food, known as regurgitation",1
189,When are signs and symptoms of ocular rosacea?,400,"Signs and symptoms of respiratory syncytial virus infection most commonly appear about four to six days after exposure to the virus. In adults and older children, RSV usually causes mild cold-like signs and symptoms. These may include:Congested or runny nose Dry cough Low-grade fever Sore throat Sneezing Headache",1
190,When are signs and symptoms of ocular rosacea?,451,"Vascular dementia symptoms vary, depending on the part of your brain where blood flow is impaired. Symptoms often overlap with those of other types of dementia, especially Alzheimer's disease dementia. But unlike Alzheimer's disease, the most significant symptoms of vascular dementia tend to involve speed of thinking and problem-solving rather than memory loss.Confusion Trouble paying attention and concentrating Reduced ability to organize thoughts or actions Decline in ability to analyze a situation, develop an effective plan and communicate that plan to others Slowed thinking Difficulty with organization Difficulty deciding what to do next Problems with memory Restlessness and agitation Unsteady gait Sudden or frequent urge to urinate or inability to control passing urine Depression or apathy",1
191,When are signs and symptoms of ocular rosacea?,12,"Signs and symptoms of calciphylaxis include:Large purple net-like patterns on skin Deep, very painful lumps that ulcerate creating open sores with black-brown crust that fails to heal — typically in skin areas with high fat content, such as the stomach and thigh, although they can occur anywhere Infections from wounds that don't heal",1
192,When are signs and symptoms of ocular rosacea?,131,Most brain aneurysms that haven't ruptured don't cause symptoms. This is especially true if they're small. Brain aneurysms may be found during imaging tests that are done for other conditions.Nausea and vomiting Stiff neck Blurred or double vision Sensitivity to light Seizure A drooping eyelid Loss of consciousness Confusion,1
193,When are signs and symptoms of ocular rosacea?,1065,"Signs and symptoms of CRPS include:Continuous burning or throbbing pain, usually in the arm, leg, hand or foot Sensitivity to touch or cold Swelling of the painful area Changes in skin temperature — alternating between sweaty and cold Changes in skin color, ranging from white and blotchy to red or blue Changes in skin texture, which may become tender, thin or shiny in the affected area Changes in hair and nail growth Joint stiffness, swelling and damage Muscle spasms, tremors and weakness (atrophy) Decreased ability to move the affected body part",1
194,When are signs and symptoms of ocular rosacea?,11,"The male reproductive system makes, stores and moves sperm. The testicles produce sperm. Fluid from the seminal vesicles and prostate gland combines with sperm to make semen. The penis ejaculates semen during sexual intercourse.An unusual lump. Sudden pain. Dull aching or a feeling of heaviness in the scrotum. Pain that spreads all over the groin, stomach area or lower back. A tender, swollen or hardened testicle or epididymis (ep-ih-DID-uh-miss). The epididymis is the soft, comma-shaped tube above and behind the testicle that stores and transports sperm. Swelling in the scrotum. A change in color of the skin of the scrotum. Upset stomach or vomiting.",1
195,When are signs and symptoms of ocular rosacea?,542,Warning signs of bedsores or pressure ulcers are:Unusual changes in skin color or texture Swelling Pus-like draining An area of skin that feels cooler or warmer to the touch than other areas Tender areas,1
196,When are signs and symptoms of ocular rosacea?,246,"Skin without cold damage (1) has no change in color or texture. Frostnip (2) is mild frostbite that irritates the skin, causing a change in skin color and a cold feeling followed by numbness. Frostnip doesn't permanently damage the skin and can be treated with first-aid measures. With superficial frostbite (3), the skin feels warm. A fluid-filled blister may appear 12 to 36 hours after rewarming the skin. With deep frostbite (4), you may experience numbness. Joints or muscles may stop working. Large blisters form 24 to 48 hours after rewarming. The tissue turns black and hard as it dies.At first, cold skin and a prickling feeling Numbness Skin that looks red, white, bluish-white, grayish-yellow, purplish, brown or ashen, depending on the severity of the condition and usual skin color Hard or waxy-looking skin Clumsiness due to joint and muscle stiffness Blistering after rewarming, in severe cases",1
197,When are signs and symptoms of ocular rosacea?,235,Signs and symptoms of gastroparesis include:Vomiting Nausea Abdominal bloating Abdominal pain A feeling of fullness after eating just a few bites Vomiting undigested food eaten a few hours earlier Acid reflux Changes in blood sugar levels Lack of appetite Weight loss and malnutrition,1
198,When are signs and symptoms of ocular rosacea?,991,"For some people, using any amount of tobacco can quickly lead to nicotine dependence. Signs that you may be addicted include:You can't stop smoking. You've made one or more serious, but unsuccessful, attempts to stop. You have withdrawal symptoms when you try to stop. Your attempts at stopping have caused physical and mood-related symptoms, such as strong cravings, anxiety, irritability, restlessness, difficulty concentrating, depressed mood, frustration, anger, increased hunger, insomnia, constipation or diarrhea. You keep smoking despite health problems. Even though you've developed health problems with your lungs or your heart, you haven't been able to stop. You give up social activities. You may stop going to smoke-free restaurants or stop socializing with family or friends because you can't smoke in these situations.",1
199,When are signs and symptoms of ocular rosacea?,120,"Signs and symptoms of stage 4 prostate cancer may include:Pain while urinating. Trouble starting to urinate. Trouble emptying the bladder all the way. Weaker urine stream. Urinating more often. Blood in the urine or semen. Pain in the back, hips or pelvis. Tiredness.",1
200,what are the symptoms of a listeria infection?,5,Symptoms of coronavirus disease 2019 (COVID-19) may appear 2 to 14 days after exposure. This time after exposure and before having symptoms is called the incubation period. You can still spread COVID-19 before you have symptoms. This is called presymptomatic transmission. Common symptoms can include:Fever. Cough. Tiredness.,1
201,what are the symptoms of a listeria infection?,647,One of the major signs of encephalitis in infants is bulging of the soft spots (fontanels) of the baby's skull. Pictured here is the anterior fontanel. Other fontanels are found on the sides and back of an infant's head.Headache. Fever. Aches in muscles or joints. Fatigue or weakness.,1
202,what are the symptoms of a listeria infection?,898,"Most people with sick sinus syndrome have few or no symptoms. Symptoms may be mild or come and go — making them difficult to recognize at first.A sensation of rapid, fluttering heartbeats (palpitations) Chest pain or discomfort Confusion Dizziness or lightheadedness Fainting or near fainting Fatigue Shortness of breath Slower pulse (bradycardia)",1
203,what are the symptoms of a listeria infection?,513,"Signs and symptoms of acute kidney failure may include:Decreased urine output, although occasionally urine output remains normal Fluid retention, causing swelling in your legs, ankles or feet Shortness of breath Fatigue Confusion Nausea Weakness Irregular heartbeat Chest pain or pressure Seizures or coma in severe cases",1
204,what are the symptoms of a listeria infection?,531,"Signs and symptoms of body dysmorphic disorder include:Being extremely preoccupied with a perceived flaw in appearance that to others can't be seen or appears minor Strong belief that you have a defect in your appearance that makes you ugly or deformed Belief that others take special notice of your appearance in a negative way or mock you Engaging in behaviors aimed at fixing or hiding the perceived flaw that are difficult to resist or control, such as frequently checking the mirror, grooming or skin picking Attempting to hide perceived flaws with styling, makeup or clothes Constantly comparing your appearance with others Frequently seeking reassurance about your appearance from others Having perfectionist tendencies Seeking cosmetic procedures with little satisfaction Avoiding social situations",1
205,what are the symptoms of a listeria infection?,784,Signs and symptoms associated with galactorrhea include:Persistent or intermittent milky nipple discharge Nipple discharge involving multiple milk ducts Spontaneously leaked or manually expressed nipple discharge One or both breasts affected Absent or irregular menstrual periods Headaches or vision problems,1
206,what are the symptoms of a listeria infection?,931,Signs and symptoms of acute liver failure may include:Yellowing of your skin and eyeballs (jaundice) Pain in your upper right abdomen A swollen belly (ascites) Nausea Vomiting A general sense of feeling unwell (malaise) Disorientation or confusion Sleepiness Breath may have a musty or sweet odor Tremors,1
207,what are the symptoms of a listeria infection?,565,"A varicocele usually occurs on the left side of the scrotum and often produces no signs or symptoms. Possible signs and symptoms may include:Pain. A dull, aching pain or discomfort is more likely when standing or late in the day. Lying down often relieves pain. A mass in the scrotum. If a varicocele is large enough, a mass like a ""bag of worms"" may be visible above the testicle. A smaller varicocele may be too small to see but noticeable by touch. Differently sized testicles. The affected testicle may be noticeably smaller than the other testicle. Infertility. A varicocele may lead to difficulty fathering a child, but not all varicoceles cause infertility.",1
208,what are the symptoms of a listeria infection?,320,"Pancreatic cancer often doesn't cause symptoms until the disease is advanced. When they happen, signs and symptoms of pancreatic cancer may include:Belly pain that spreads to the sides or back. Loss of appetite. Weight loss. Yellowing of the skin and the whites of the eyes, called jaundice. Light-colored or floating stools. Dark-colored urine. Itching. New diagnosis of diabetes or diabetes that's getting harder to control. Pain and swelling in an arm or leg, which might be caused by a blood clot. Tiredness or weakness.",1
209,what are the symptoms of a listeria infection?,541,"Most people with trichomoniasis have no signs or symptoms. However, symptoms may develop over time. When signs and symptoms develop, they are different for men and women.A large amount of a thin, often foul-smelling discharge from the vagina — which might be clear, white, gray, yellow or green Genital redness, burning and itching Pain with urination or sex Discomfort over the lower stomach area",1
210,what are the symptoms of a listeria infection?,885,"Breast and nipple changes can be a sign of breast cancer. Make an appointment with your doctor if you notice anything unusual.A breast lump or thickening that feels different from the surrounding tissue Change in the size, shape or appearance of a breast Changes to the skin over the breast, such as dimpling A newly inverted nipple Peeling, scaling, crusting or flaking of the pigmented area of skin surrounding the nipple (areola) or breast skin Redness or pitting of the skin over your breast, like the skin of an orange",1
